date,TCMNOM_M1,TCMNOM_Y1,TCMNOM_Y5
06/01/1976,,6.7,7.71
06/02/1976,,6.72,7.74
06/03/1976,,6.73,7.75
06/04/1976,,6.6,7.67
06/07/1976,,6.51,7.64
06/08/1976,,6.55,7.67
06/09/1976,,6.53,7.66
06/10/1976,,6.53,7.61
06/11/1976,,6.49,7.58
06/14/1976,,6.44,7.56
06/15/1976,,6.47,7.59
06/16/1976,,6.52,7.62
06/17/1976,,6.51,7.6
06/18/1976,,6.46,7.54
06/21/1976,,6.45,7.51
06/22/1976,,6.48,7.53
06/23/1976,,6.46,7.53
06/24/1976,,6.43,7.53
06/25/1976,,6.45,7.56
06/28/1976,,6.5,7.58
06/29/1976,,6.47,7.59
06/30/1976,,6.46,7.58
07/01/1976,,6.46,7.59
07/02/1976,,6.43,7.57
07/05/1976,,,
07/06/1976,,6.38,7.55
07/07/1976,,6.39,7.57
07/08/1976,,6.25,7.52
07/09/1976,,6.11,7.45
07/12/1976,,6.07,7.4
07/13/1976,,6.13,7.42
07/14/1976,,6.14,7.43
07/15/1976,,6.06,7.38
07/16/1976,,6.2,7.47
07/19/1976,,6.16,7.51
07/20/1976,,6.24,7.52
07/21/1976,,6.26,7.51
07/22/1976,,6.24,7.52
07/23/1976,,6.15,7.5
07/26/1976,,6.14,7.51
07/27/1976,,6.1,7.44
07/28/1976,,6.1,7.48
07/29/1976,,6.08,7.43
07/30/1976,,6.12,7.47
08/02/1976,,6.12,7.54
08/03/1976,,6.1,7.5
08/04/1976,,6.11,7.45
08/05/1976,,6.15,7.4
08/06/1976,,6.02,7.37
08/09/1976,,6.02,7.38
08/10/1976,,6.03,7.37
08/11/1976,,5.98,7.33
08/12/1976,,6.04,7.33
08/13/1976,,6.01,7.28
08/16/1976,,5.98,7.23
08/17/1976,,5.99,7.26
08/18/1976,,6,7.26
08/19/1976,,6,7.29
08/20/1976,,6.02,7.28
08/23/1976,,5.98,7.23
08/24/1976,,5.93,7.22
08/25/1976,,5.9,7.19
08/26/1976,,5.89,7.19
08/27/1976,,5.97,7.26
08/30/1976,,5.92,7.23
08/31/1976,,5.9,7.16
09/01/1976,,5.89,7.14
09/02/1976,,5.93,7.18
09/03/1976,,5.9,7.16
09/06/1976,,,
09/07/1976,,5.87,7.15
09/08/1976,,5.87,7.16
09/09/1976,,5.91,7.19
09/10/1976,,5.92,7.17
09/13/1976,,5.94,7.2
09/14/1976,,5.92,7.18
09/15/1976,,5.93,7.17
09/16/1976,,5.85,7.13
09/17/1976,,5.69,7.04
09/20/1976,,5.77,7.07
09/21/1976,,5.69,7.06
09/22/1976,,5.74,7.09
09/23/1976,,5.76,7.09
09/24/1976,,5.86,7.18
09/27/1976,,5.86,7.14
09/28/1976,,5.81,7.09
09/29/1976,,5.84,7.08
09/30/1976,,5.78,7.05
10/01/1976,,5.72,6.95
10/04/1976,,5.68,6.94
10/05/1976,,5.73,6.94
10/06/1976,,5.67,6.88
10/07/1976,,5.6,6.86
10/08/1976,,5.47,6.71
10/11/1976,,,
10/12/1976,,5.46,6.64
10/13/1976,,5.45,6.66
10/14/1976,,5.32,6.63
10/15/1976,,5.29,6.55
10/18/1976,,5.29,6.55
10/19/1976,,5.4,6.6
10/20/1976,,5.4,6.64
10/21/1976,,5.44,6.67
10/22/1976,,5.5,6.78
10/25/1976,,5.54,6.87
10/26/1976,,5.51,6.83
10/27/1976,,5.46,6.8
10/28/1976,,5.5,6.76
10/29/1976,,5.5,6.78
11/01/1976,,5.46,6.7
11/02/1976,,,
11/03/1976,,5.5,6.79
11/04/1976,,5.38,6.72
11/05/1976,,5.45,6.75
11/08/1976,,5.53,6.82
11/09/1976,,5.54,6.82
11/10/1976,,5.48,6.78
11/11/1976,,,
11/12/1976,,5.48,6.73
11/15/1976,,5.45,6.7
11/16/1976,,5.35,6.6
11/17/1976,,5.33,6.56
11/18/1976,,5.36,6.59
11/19/1976,,5.14,6.44
11/22/1976,,5.09,6.3
11/23/1976,,5.11,6.28
11/24/1976,,5.1,6.23
11/25/1976,,,
11/26/1976,,4.91,5.99
11/29/1976,,4.98,6.02
11/30/1976,,4.95,6.05
12/01/1976,,4.93,6.02
12/02/1976,,4.92,6
12/03/1976,,4.84,6.03
12/06/1976,,4.94,6.05
12/07/1976,,4.92,6.09
12/08/1976,,4.96,6.13
12/09/1976,,4.94,6.14
12/10/1976,,4.87,6.02
12/13/1976,,4.92,6.16
12/14/1976,,4.91,6.13
12/15/1976,,4.9,6.14
12/16/1976,,4.92,6.14
12/17/1976,,4.89,6.11
12/20/1976,,4.82,6.08
12/21/1976,,4.89,6.14
12/22/1976,,4.86,6.12
12/23/1976,,4.87,6.11
12/24/1976,,,
12/27/1976,,4.86,6.13
12/28/1976,,4.9,6.15
12/29/1976,,4.87,6.16
12/30/1976,,4.86,6.12
12/31/1976,,4.86,6.13
01/03/1977,,4.88,6.16
01/04/1977,,5,6.19
01/05/1977,,4.96,6.18
01/06/1977,,5.01,6.23
01/07/1977,,5.24,6.42
01/10/1977,,5.21,6.6
01/11/1977,,5.24,6.68
01/12/1977,,5.2,6.6
01/13/1977,,5.14,6.5
01/14/1977,,5.31,6.59
01/17/1977,,5.35,6.6
01/18/1977,,5.42,6.7
01/19/1977,,5.36,6.64
01/20/1977,,5.36,6.64
01/21/1977,,5.39,6.68
01/24/1977,,5.47,6.77
01/25/1977,,5.44,6.74
01/26/1977,,5.45,6.76
01/27/1977,,5.57,6.88
01/28/1977,,5.55,6.86
01/31/1977,,5.56,6.83
02/01/1977,,5.55,6.91
02/02/1977,,5.66,7.02
02/03/1977,,5.65,6.93
02/04/1977,,5.44,6.7
02/07/1977,,5.41,6.75
02/08/1977,,5.42,6.76
02/09/1977,,5.39,6.73
02/10/1977,,5.41,6.76
02/11/1977,,5.36,6.76
02/14/1977,,5.36,6.76
02/15/1977,,5.39,6.72
02/16/1977,,5.4,6.7
02/17/1977,,5.33,6.67
02/18/1977,,5.38,6.82
02/21/1977,,,
02/22/1977,,5.46,6.84
02/23/1977,,5.5,6.95
02/24/1977,,5.62,7.02
02/25/1977,,5.59,6.99
02/28/1977,,5.56,6.98
03/01/1977,,5.62,6.99
03/02/1977,,5.54,6.93
03/03/1977,,5.53,6.9
03/04/1977,,5.52,6.98
03/07/1977,,5.54,6.99
03/08/1977,,5.54,6.99
03/09/1977,,5.53,6.97
03/10/1977,,5.54,6.95
03/11/1977,,5.45,6.9
03/14/1977,,5.44,6.89
03/15/1977,,5.47,6.87
03/16/1977,,5.49,6.9
03/17/1977,,5.55,6.94
03/18/1977,,5.5,6.9
03/21/1977,,5.48,6.88
03/22/1977,,5.47,6.87
03/23/1977,,5.46,6.88
03/24/1977,,5.5,6.9
03/25/1977,,5.53,6.94
03/28/1977,,5.48,6.96
03/29/1977,,5.48,6.93
03/30/1977,,5.45,6.95
03/31/1977,,5.4,6.94
04/01/1977,,5.42,6.92
04/04/1977,,5.43,6.94
04/05/1977,,5.43,6.95
04/06/1977,,5.43,6.95
04/07/1977,,5.41,6.93
04/08/1977,,,
04/11/1977,,5.36,6.84
04/12/1977,,5.46,6.83
04/13/1977,,5.4,6.81
04/14/1977,,5.33,6.56
04/15/1977,,5.38,6.6
04/18/1977,,5.34,6.61
04/19/1977,,5.42,6.66
04/20/1977,,5.43,6.71
04/21/1977,,5.42,6.72
04/22/1977,,5.46,6.8
04/25/1977,,5.55,6.82
04/26/1977,,5.5,6.76
04/27/1977,,5.51,6.75
04/28/1977,,5.54,6.78
04/29/1977,,5.6,6.9
05/02/1977,,5.7,6.94
05/03/1977,,5.63,6.9
05/04/1977,,5.6,6.89
05/05/1977,,5.65,6.94
05/06/1977,,5.77,7
05/09/1977,,5.8,6.97
05/10/1977,,5.85,6.99
05/11/1977,,5.92,7.03
05/12/1977,,5.88,6.98
05/13/1977,,5.88,6.94
05/16/1977,,5.88,6.92
05/17/1977,,5.9,6.91
05/18/1977,,5.9,6.89
05/19/1977,,5.97,7
05/20/1977,,6,7.01
05/23/1977,,5.97,6.99
05/24/1977,,5.92,6.93
05/25/1977,,5.88,6.88
05/26/1977,,5.92,6.86
05/27/1977,,5.84,6.88
05/30/1977,,,
05/31/1977,,5.86,6.87
06/01/1977,,5.85,6.87
06/02/1977,,5.86,6.87
06/03/1977,,5.85,6.86
06/06/1977,,5.84,6.87
06/07/1977,,5.84,6.85
06/08/1977,,5.83,6.84
06/09/1977,,5.84,6.85
06/10/1977,,5.82,6.78
06/13/1977,,5.81,6.74
06/14/1977,,5.77,6.68
06/15/1977,,5.82,6.73
06/16/1977,,5.82,6.74
06/17/1977,,5.8,6.72
06/20/1977,,5.78,6.74
06/21/1977,,5.81,6.74
06/22/1977,,5.82,6.7
06/23/1977,,5.84,6.72
06/24/1977,,5.7,6.68
06/27/1977,,5.72,6.65
06/28/1977,,5.7,6.64
06/29/1977,,5.72,6.68
06/30/1977,,5.72,6.7
07/01/1977,,5.72,6.71
07/04/1977,,,
07/05/1977,,5.78,6.75
07/06/1977,,5.8,6.78
07/07/1977,,5.82,6.78
07/08/1977,,5.83,6.82
07/11/1977,,5.85,6.83
07/12/1977,,5.86,6.81
07/13/1977,,5.87,6.75
07/14/1977,,,
07/15/1977,,5.92,6.82
07/18/1977,,5.99,6.84
07/19/1977,,5.95,6.83
07/20/1977,,6,6.85
07/21/1977,,6.03,6.89
07/22/1977,,6,6.88
07/25/1977,,5.98,6.86
07/26/1977,,5.96,6.86
07/27/1977,,6.04,6.94
07/28/1977,,6.18,7.01
07/29/1977,,6.22,7.03
08/01/1977,,6.19,7.02
08/02/1977,,6.28,7.05
08/03/1977,,6.24,7.02
08/04/1977,,6.24,7.05
08/05/1977,,6.26,7.02
08/08/1977,,6.23,7.01
08/09/1977,,6.31,7.06
08/10/1977,,6.33,7.07
08/11/1977,,6.38,7.08
08/12/1977,,6.46,7.1
08/15/1977,,6.48,7.11
08/16/1977,,6.52,7.12
08/17/1977,,6.48,7.08
08/18/1977,,6.47,7.06
08/19/1977,,6.47,7.04
08/22/1977,,6.46,7.05
08/23/1977,,6.43,7.02
08/24/1977,,6.42,7.01
08/25/1977,,6.4,6.98
08/26/1977,,6.38,6.93
08/29/1977,,6.35,6.9
08/30/1977,,6.36,6.93
08/31/1977,,6.36,6.94
09/01/1977,,6.36,6.97
09/02/1977,,6.32,6.93
09/05/1977,,,
09/06/1977,,6.33,6.9
09/07/1977,,6.35,6.95
09/08/1977,,6.37,6.96
09/09/1977,,6.59,7.09
09/12/1977,,6.62,7.1
09/13/1977,,6.6,7.06
09/14/1977,,6.57,7.05
09/15/1977,,6.55,7.04
09/16/1977,,6.49,7.02
09/19/1977,,6.46,7.02
09/20/1977,,6.51,7.04
09/21/1977,,6.52,7.05
09/22/1977,,6.63,7.08
09/23/1977,,6.62,7.09
09/26/1977,,6.68,7.14
09/27/1977,,6.6,7.07
09/28/1977,,6.62,7.08
09/29/1977,,6.61,7.1
09/30/1977,,6.66,7.11
10/03/1977,,6.72,7.13
10/04/1977,,6.73,7.15
10/05/1977,,6.77,7.16
10/06/1977,,6.83,7.23
10/07/1977,,6.88,7.25
10/10/1977,,,
10/11/1977,,6.97,7.3
10/12/1977,,7.08,7.34
10/13/1977,,7.09,7.34
10/14/1977,,7.05,7.31
10/17/1977,,7.09,7.33
10/18/1977,,7.1,7.36
10/19/1977,,7.07,7.35
10/20/1977,,7.03,7.36
10/21/1977,,7.04,7.39
10/24/1977,,7,7.39
10/25/1977,,6.98,7.41
10/26/1977,,6.96,7.4
10/27/1977,,6.94,7.38
10/28/1977,,6.92,7.38
10/31/1977,,7.05,7.44
11/01/1977,,7.05,7.47
11/02/1977,,7.06,7.47
11/03/1977,,7.05,7.45
11/04/1977,,7.04,7.42
11/07/1977,,7.02,7.4
11/08/1977,,,
11/09/1977,,6.98,7.35
11/10/1977,,6.97,7.34
11/11/1977,,,
11/14/1977,,6.92,7.24
11/15/1977,,6.94,7.26
11/16/1977,,6.92,7.28
11/17/1977,,6.91,7.28
11/18/1977,,6.89,7.28
11/21/1977,,6.92,7.3
11/22/1977,,6.92,7.3
11/23/1977,,6.9,7.3
11/24/1977,,,
11/25/1977,,6.9,7.31
11/28/1977,,6.91,7.31
11/29/1977,,6.92,7.32
11/30/1977,,6.92,7.36
12/01/1977,,6.92,7.38
12/02/1977,,6.9,7.4
12/05/1977,,6.9,7.4
12/06/1977,,6.93,7.44
12/07/1977,,6.97,7.45
12/08/1977,,6.96,7.46
12/09/1977,,6.95,7.45
12/12/1977,,6.96,7.46
12/13/1977,,6.94,7.46
12/14/1977,,6.93,7.46
12/15/1977,,6.93,7.46
12/16/1977,,6.93,7.44
12/19/1977,,6.92,7.48
12/20/1977,,6.94,7.5
12/21/1977,,6.96,7.48
12/22/1977,,7.02,7.52
12/23/1977,,7.01,7.55
12/26/1977,,,
12/27/1977,,7.01,7.57
12/28/1977,,7.03,7.57
12/29/1977,,7.02,7.58
12/30/1977,,6.98,7.54
01/02/1978,,,
01/03/1978,,7,7.58
01/04/1978,,7,7.58
01/05/1978,,7.04,7.58
01/06/1978,,7.07,7.6
01/09/1978,,7.42,7.86
01/10/1978,,7.42,7.85
01/11/1978,,7.5,7.87
01/12/1978,,7.43,7.87
01/13/1978,,7.38,7.82
01/16/1978,,7.36,7.82
01/17/1978,,7.34,7.81
01/18/1978,,7.35,7.81
01/19/1978,,7.32,7.81
01/20/1978,,7.31,7.81
01/23/1978,,7.3,7.78
01/24/1978,,7.3,7.8
01/25/1978,,7.31,7.82
01/26/1978,,7.29,7.78
01/27/1978,,7.28,7.77
01/30/1978,,7.27,7.75
01/31/1978,,7.26,7.72
02/01/1978,,7.27,7.74
02/02/1978,,7.29,7.75
02/03/1978,,7.3,7.75
02/06/1978,,7.33,7.78
02/07/1978,,7.33,7.77
02/08/1978,,7.3,7.79
02/09/1978,,7.3,7.8
02/10/1978,,7.31,7.81
02/13/1978,,,
02/14/1978,,7.34,7.84
02/15/1978,,7.37,7.87
02/16/1978,,7.42,7.9
02/17/1978,,7.37,7.88
02/20/1978,,,
02/21/1978,,7.41,7.89
02/22/1978,,7.39,7.91
02/23/1978,,7.37,7.9
02/24/1978,,7.34,7.88
02/27/1978,,7.32,7.86
02/28/1978,,7.32,7.86
03/01/1978,,7.35,7.87
03/02/1978,,7.37,7.87
03/03/1978,,7.36,7.87
03/06/1978,,7.31,7.87
03/07/1978,,7.28,7.85
03/08/1978,,7.27,7.85
03/09/1978,,7.28,7.85
03/10/1978,,7.3,7.82
03/13/1978,,7.29,7.82
03/14/1978,,7.3,7.81
03/15/1978,,7.28,7.81
03/16/1978,,7.27,7.82
03/17/1978,,7.26,7.81
03/20/1978,,7.2,7.78
03/21/1978,,7.23,7.79
03/22/1978,,7.26,7.81
03/23/1978,,7.29,7.86
03/24/1978,,,
03/27/1978,,7.34,7.91
03/28/1978,,7.33,7.94
03/29/1978,,7.36,7.94
03/30/1978,,7.42,7.95
03/31/1978,,7.48,7.97
04/03/1978,,7.4,7.96
04/04/1978,,7.39,7.95
04/05/1978,,7.47,7.97
04/06/1978,,7.46,7.98
04/07/1978,,7.43,7.97
04/10/1978,,7.44,7.98
04/11/1978,,7.44,7.97
04/12/1978,,7.41,7.97
04/13/1978,,7.4,7.95
04/14/1978,,7.29,7.9
04/17/1978,,7.31,7.88
04/18/1978,,7.31,7.89
04/19/1978,,7.48,7.99
04/20/1978,,7.51,8.01
04/21/1978,,7.49,8.02
04/24/1978,,7.47,8.03
04/25/1978,,7.47,8.02
04/26/1978,,7.52,8.05
04/27/1978,,7.7,8.07
04/28/1978,,7.7,8.09
05/01/1978,,7.68,8.08
05/02/1978,,7.68,8.09
05/03/1978,,7.65,8.08
05/04/1978,,7.64,8.07
05/05/1978,,7.74,8.15
05/08/1978,,7.74,8.17
05/09/1978,,7.76,8.16
05/10/1978,,7.79,8.16
05/11/1978,,7.79,8.17
05/12/1978,,7.84,8.2
05/15/1978,,7.84,8.17
05/16/1978,,7.84,8.15
05/17/1978,,7.8,8.14
05/18/1978,,7.9,8.19
05/19/1978,,7.92,8.22
05/22/1978,,7.93,8.22
05/23/1978,,7.9,8.22
05/24/1978,,7.92,8.24
05/25/1978,,7.97,8.26
05/26/1978,,7.95,8.27
05/29/1978,,,
05/30/1978,,,
05/31/1978,,7.94,8.28
06/01/1978,,7.93,8.27
06/02/1978,,7.88,8.27
06/05/1978,,7.85,8.25
06/06/1978,,7.86,8.24
06/07/1978,,7.89,8.24
06/08/1978,,7.9,8.25
06/09/1978,,7.96,8.27
06/12/1978,,7.99,8.28
06/13/1978,,8,8.28
06/14/1978,,8,8.28
06/15/1978,,8.02,8.28
06/16/1978,,8.12,8.32
06/19/1978,,8.11,8.34
06/20/1978,,8.15,8.42
06/21/1978,,8.21,8.46
06/22/1978,,8.28,8.45
06/23/1978,,8.34,8.47
06/26/1978,,8.33,8.5
06/27/1978,,8.3,8.5
06/28/1978,,8.28,8.48
06/29/1978,,8.3,8.46
06/30/1978,,8.38,8.5
07/03/1978,,8.32,8.48
07/04/1978,,,
07/05/1978,,8.33,8.5
07/06/1978,,8.31,8.5
07/07/1978,,8.4,8.52
07/10/1978,,8.41,8.56
07/11/1978,,8.41,8.56
07/12/1978,,8.41,8.56
07/13/1978,,8.44,8.57
07/14/1978,,8.41,8.57
07/17/1978,,8.39,8.55
07/18/1978,,8.36,8.54
07/19/1978,,8.36,8.54
07/20/1978,,8.52,8.57
07/21/1978,,8.49,8.58
07/24/1978,,8.44,8.59
07/25/1978,,8.42,8.59
07/26/1978,,8.41,8.56
07/27/1978,,8.36,8.48
07/28/1978,,8.31,8.45
07/31/1978,,8.33,8.46
08/01/1978,,8.29,8.44
08/02/1978,,8.2,8.35
08/03/1978,,8.16,8.3
08/04/1978,,8.16,8.26
08/07/1978,,8.1,8.24
08/08/1978,,8.08,8.24
08/09/1978,,8.09,8.2
08/10/1978,,8.2,8.3
08/11/1978,,8.2,8.28
08/14/1978,,8.21,8.29
08/15/1978,,8.24,8.3
08/16/1978,,8.44,8.44
08/17/1978,,8.46,8.4
08/18/1978,,8.53,8.4
08/21/1978,,8.47,8.39
08/22/1978,,8.44,8.38
08/23/1978,,8.35,8.31
08/24/1978,,8.38,8.33
08/25/1978,,8.35,8.32
08/28/1978,,8.42,8.3
08/29/1978,,8.45,8.37
08/30/1978,,8.49,8.42
08/31/1978,,8.48,8.42
09/01/1978,,8.5,8.42
09/04/1978,,,
09/05/1978,,8.44,8.38
09/06/1978,,8.43,8.38
09/07/1978,,8.44,8.36
09/08/1978,,8.51,8.37
09/11/1978,,8.52,8.33
09/12/1978,,8.54,8.35
09/13/1978,,8.52,8.34
09/14/1978,,8.59,8.36
09/15/1978,,8.64,8.39
09/18/1978,,8.66,8.41
09/19/1978,,8.67,8.44
09/20/1978,,8.73,8.46
09/21/1978,,8.7,8.48
09/22/1978,,8.84,8.5
09/25/1978,,8.84,8.54
09/26/1978,,8.81,8.51
09/27/1978,,8.81,8.52
09/28/1978,,8.77,8.51
09/29/1978,,8.81,8.5
10/02/1978,,8.86,8.53
10/03/1978,,8.85,8.52
10/04/1978,,8.87,8.53
10/05/1978,,8.89,8.53
10/06/1978,,8.92,8.51
10/09/1978,,,
10/10/1978,,8.91,8.5
10/11/1978,,8.93,8.51
10/12/1978,,8.9,8.47
10/13/1978,,8.98,8.47
10/16/1978,,9.14,8.57
10/17/1978,,9.16,8.57
10/18/1978,,9.13,8.58
10/19/1978,,9.19,8.6
10/20/1978,,9.22,8.62
10/23/1978,,9.15,8.62
10/24/1978,,9.19,8.6
10/25/1978,,9.14,8.62
10/26/1978,,9.3,8.69
10/27/1978,,9.4,8.78
10/30/1978,,9.82,8.93
10/31/1978,,9.92,9.16
11/01/1978,,9.94,8.77
11/02/1978,,10.01,8.78
11/03/1978,,10.07,8.8
11/06/1978,,10.07,8.85
11/07/1978,,,
11/08/1978,,10.18,8.87
11/09/1978,,10.25,8.88
11/10/1978,,10.12,8.85
11/13/1978,,10.1,8.86
11/14/1978,,10.02,8.84
11/15/1978,,9.81,8.76
11/16/1978,,9.82,8.71
11/17/1978,,9.72,8.72
11/20/1978,,9.77,8.74
11/21/1978,,9.89,8.77
11/22/1978,,9.85,8.77
11/23/1978,,,
11/24/1978,,10.15,8.94
11/27/1978,,10.13,8.96
11/28/1978,,10.17,8.96
11/29/1978,,10.12,8.93
11/30/1978,,10.09,8.94
12/01/1978,,10.02,8.81
12/04/1978,,10.11,8.85
12/05/1978,,10.13,8.87
12/06/1978,,10.12,8.88
12/07/1978,,10.19,8.92
12/08/1978,,10.17,8.93
12/11/1978,,10.1,8.93
12/12/1978,,10.06,8.92
12/13/1978,,10.09,8.98
12/14/1978,,10.09,8.98
12/15/1978,,10.25,9.05
12/18/1978,,10.41,9.17
12/19/1978,,10.49,9.17
12/20/1978,,10.52,9.26
12/21/1978,,10.51,9.35
12/22/1978,,10.5,9.32
12/25/1978,,,
12/26/1978,,10.5,9.32
12/27/1978,,10.5,9.31
12/28/1978,,10.58,9.34
12/29/1978,,10.57,9.32
01/01/1979,,,
01/02/1979,,10.58,9.33
01/03/1979,,10.53,9.33
01/04/1979,,10.45,9.27
01/05/1979,,10.46,9.28
01/08/1979,,10.49,9.31
01/09/1979,,10.53,9.3
01/10/1979,,10.52,9.3
01/11/1979,,10.51,9.3
01/12/1979,,10.52,9.28
01/15/1979,,10.52,9.27
01/16/1979,,10.52,9.26
01/17/1979,,10.5,9.28
01/18/1979,,10.51,9.27
01/19/1979,,10.44,9.24
01/22/1979,,10.39,9.2
01/23/1979,,10.4,9.16
01/24/1979,,10.36,9.16
01/25/1979,,10.24,9.01
01/26/1979,,10.17,8.98
01/29/1979,,10.21,9
01/30/1979,,10.14,8.98
01/31/1979,,10.13,8.95
02/01/1979,,10.14,8.95
02/02/1979,,10.05,8.84
02/05/1979,,10.13,8.92
02/06/1979,,10.15,9
02/07/1979,,10.25,9.11
02/08/1979,,10.2,9.11
02/09/1979,,10.24,9.12
02/12/1979,,,
02/13/1979,,10.2,9.12
02/14/1979,,10.19,9.13
02/15/1979,,10.18,9.13
02/16/1979,,10.18,9.14
02/19/1979,,,
02/20/1979,,10.24,9.17
02/21/1979,,10.32,9.2
02/22/1979,,10.37,9.29
02/23/1979,,10.39,9.31
02/26/1979,,10.37,9.28
02/27/1979,,10.33,9.3
02/28/1979,,10.33,9.29
03/01/1979,,10.41,9.28
03/02/1979,,10.38,9.26
03/05/1979,,10.3,9.22
03/06/1979,,10.32,9.2
03/07/1979,,10.27,9.18
03/08/1979,,10.22,9.18
03/09/1979,,10.38,9.2
03/12/1979,,10.31,9.18
03/13/1979,,10.3,9.2
03/14/1979,,10.32,9.21
03/15/1979,,10.31,9.21
03/16/1979,,10.3,9.22
03/19/1979,,10.27,9.21
03/20/1979,,10.24,9.21
03/21/1979,,10.24,9.21
03/22/1979,,10.21,9.2
03/23/1979,,10.16,9.2
03/26/1979,,10.14,9.2
03/27/1979,,10.11,9.18
03/28/1979,,10.05,9.16
03/29/1979,,10.08,9.15
03/30/1979,,10.17,9.19
04/02/1979,,10.18,9.2
04/03/1979,,10.11,9.19
04/04/1979,,10,9.18
04/05/1979,,10.02,9.15
04/06/1979,,10.13,9.19
04/09/1979,,10.22,9.23
04/10/1979,,10.25,9.27
04/11/1979,,10.24,9.3
04/12/1979,,10.23,9.3
04/13/1979,,,
04/16/1979,,10.2,9.29
04/17/1979,,10.07,9.24
04/18/1979,,9.95,9.22
04/19/1979,,9.95,9.2
04/20/1979,,10.02,9.26
04/23/1979,,9.97,9.26
04/24/1979,,10.01,9.29
04/25/1979,,10.04,9.26
04/26/1979,,10.17,9.28
04/27/1979,,10.39,9.33
04/30/1979,,10.29,9.35
05/01/1979,,10.24,9.35
05/02/1979,,10.28,9.34
05/03/1979,,10.34,9.36
05/04/1979,,10.33,9.38
05/07/1979,,10.31,9.36
05/08/1979,,10.31,9.36
05/09/1979,,10.29,9.35
05/10/1979,,10.29,9.37
05/11/1979,,10.15,9.33
05/14/1979,,10.13,9.3
05/15/1979,,10.15,9.32
05/16/1979,,10.1,9.3
05/17/1979,,10,9.22
05/18/1979,,10.06,9.2
05/21/1979,,10.14,9.22
05/22/1979,,9.95,9.14
05/23/1979,,9.95,9.05
05/24/1979,,9.87,9.02
05/25/1979,,9.85,8.98
05/28/1979,,,
05/29/1979,,9.82,8.99
05/30/1979,,,
05/31/1979,,9.91,9.04
06/01/1979,,9.91,9.01
06/04/1979,,9.92,9.01
06/05/1979,,9.79,8.97
06/06/1979,,9.73,8.91
06/07/1979,,9.67,8.82
06/08/1979,,9.58,8.84
06/11/1979,,9.57,8.87
06/12/1979,,9.33,8.71
06/13/1979,,9.39,8.75
06/14/1979,,9.42,8.79
06/15/1979,,9.71,8.9
06/18/1979,,9.59,8.86
06/19/1979,,9.55,8.88
06/20/1979,,9.56,8.87
06/21/1979,,9.67,8.88
06/22/1979,,9.69,8.94
06/25/1979,,9.51,8.89
06/26/1979,,9.4,8.76
06/27/1979,,9.31,8.72
06/28/1979,,9.35,8.71
06/29/1979,,9.4,8.74
07/02/1979,,9.38,8.7
07/03/1979,,9.41,8.71
07/04/1979,,,
07/05/1979,,9.48,8.73
07/06/1979,,9.5,8.78
07/09/1979,,9.58,8.82
07/10/1979,,9.57,8.85
07/11/1979,,9.5,8.88
07/12/1979,,9.49,8.88
07/13/1979,,9.51,8.88
07/16/1979,,9.6,8.92
07/17/1979,,9.6,8.93
07/18/1979,,9.67,8.93
07/19/1979,,9.78,8.96
07/20/1979,,9.85,8.96
07/23/1979,,9.85,8.98
07/24/1979,,9.88,9.01
07/25/1979,,9.81,8.98
07/26/1979,,9.71,8.94
07/27/1979,,9.83,9.01
07/30/1979,,9.77,9.01
07/31/1979,,9.75,8.99
08/01/1979,,9.66,8.96
08/02/1979,,9.71,8.9
08/03/1979,,9.7,8.92
08/06/1979,,9.64,8.9
08/07/1979,,9.66,8.9
08/08/1979,,9.69,8.92
08/09/1979,,9.73,8.96
08/10/1979,,9.88,8.99
08/13/1979,,9.88,9
08/14/1979,,9.81,8.98
08/15/1979,,9.97,9.02
08/16/1979,,10.03,9.02
08/17/1979,,10.08,9.03
08/20/1979,,10.05,9.05
08/21/1979,,10.11,9.09
08/22/1979,,10.14,9.11
08/23/1979,,10.13,9.11
08/24/1979,,10.27,9.19
08/27/1979,,10.22,9.18
08/28/1979,,10.26,9.23
08/29/1979,,10.24,9.25
08/30/1979,,10.28,9.32
08/31/1979,,10.4,9.36
09/03/1979,,,
09/04/1979,,10.68,9.42
09/05/1979,,10.69,9.42
09/06/1979,,10.76,9.42
09/07/1979,,10.87,9.41
09/10/1979,,11.02,9.42
09/11/1979,,10.81,9.27
09/12/1979,,10.88,9.36
09/13/1979,,10.97,9.41
09/14/1979,,10.89,9.36
09/17/1979,,10.97,9.44
09/18/1979,,10.99,9.45
09/19/1979,,10.84,9.38
09/20/1979,,10.85,9.38
09/21/1979,,10.78,9.38
09/24/1979,,10.74,9.41
09/25/1979,,10.76,9.4
09/26/1979,,10.84,9.45
09/27/1979,,10.91,9.5
09/28/1979,,10.8,9.48
10/01/1979,,10.9,9.55
10/02/1979,,10.89,9.54
10/03/1979,,10.93,9.55
10/04/1979,,11.11,9.67
10/05/1979,,11.26,9.74
10/08/1979,,,
10/09/1979,,12.28,10.29
10/10/1979,,12.6,10.48
10/11/1979,,12.6,10.45
10/12/1979,,12.53,10.45
10/15/1979,,12.6,10.6
10/16/1979,,12.52,10.56
10/17/1979,,12.36,10.51
10/18/1979,,12.82,10.74
10/19/1979,,13.12,11.09
10/22/1979,,13.41,11.4
10/23/1979,,13.62,11.48
10/24/1979,,13.36,11.36
10/25/1979,,13.38,11.5
10/26/1979,,12.76,11.11
